Series_ID,Race_ID,Race_Date,Year,Rank,Status,Name,Nationality,Gender,Gender_Rank,Age_Category,Time,Race_Name,Race_Loc,Race_Dist
50487,27160,4/9/2016,2016,38,Finisher,david wilkins,USA,M,30,20-34,0.352777777777778,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,39,Finisher,graham cooper,USA,M,31,45-49,0.353425925925926,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,40,Finisher,daniel berger,USA,M,32,35-39,0.356493055555556,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,41,Finisher,miguel ordorica,USA,M,33,40-44,0.357280092592593,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,42,Finisher,david daley,USA,M,34,40-44,0.357835648148148,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,43,Finisher,eric byrnes,USA,M,35,40-44,0.358252314814815,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,44,Finisher,dominic grossman,USA,M,36,20-34,0.358275462962963,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,45,Finisher,burr purnell,USA,M,37,40-44,0.358321759259259,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,46,Finisher,lewis taylor,USA,M,38,40-44,0.358368055555556,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,47,Finisher,alicia hudelson,USA,F,9,20-34,0.359421296296296,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,48,Finisher,loren davis,USA,M,39,20-34,0.359583333333333,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,49,Finisher,ronald little,USA,M,40,45-49,0.361944444444444,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,50,Finisher,jennifer pfeifer,USA,F,10,45-49,0.363773148148148,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,51,Finisher,josh lerner,USA,M,41,40-44,0.364293981481481,Lake Sonoma 50,"Healdsburg, CA",50M
