Series_ID,Race_ID,Date,Year,Rank,Status,Name,Nationality,Gender,Age_Category,Time,Race,Race_Loc,Race_Dist
37038,37438,20-Sep-24,2024,DNF,DNF,charles pueschel,USA,M,20-34,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,daniel reeves,USA,M,40-44,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,amanda reynolds,USA,F,35-39,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,connor roche,USA,M,20-34,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,chris rosera,USA,M,20-34,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,doug ross,USA,M,60-64,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,alina sanchez,USA,F,35-39,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,diogo santos,BRAZIL,M,35-39,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,jason schmaltz,USA,M,40-44,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,bill milton,USA,M,60-64,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,jimmy mauger,USA,M,45-49,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,nick hudak,USA,M,20-34,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,joseph hughes,UNITED KINGDOM,M,40-44,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,finley jones,USA,M,20-34,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,kendra joseph,USA,F,35-39,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,dean keteri,USA,M,55-59,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,anthony kropp,USA,M,20-34,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,brian kunes,USA,M,35-39,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,jacob kuntz,USA,M,20-34,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,kevin landis,USA,M,55-59,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,pate lewis,USA,M,20-34,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,mory lowe,USA,M,45-49,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,nate luongo,USA,M,20-34,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,gerome manicia,PHILIPPINES,M,20-34,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,juan carlos martin ramirez,SPAIN,M,55-59,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37438,20-Sep-24,2024,DNF,DNF,william sigler,USA,M,20-34,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,1,Finisher,mead binhammer,USA,M,20-34,9:38:11,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,2,Finisher,nicholas guarnaccia,USA,M,20-34,10:09:35,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,3,Finisher,timothy nooney,USA,M,20-34,10:22:58,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,4,Finisher,adrian spencer,USA,M,40-44,10:56:38,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,5,Finisher,nick golebiowski,USA,M,20-34,11:18:17,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,6,Finisher,sandi nypaver,USA,F,35-39,11:24:54,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,7,Finisher,andrew boyle,USA,M,20-34,11:50:15,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,8,Finisher,tessa chesser,USA,F,35-39,12:15:24,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,9,Finisher,ryan kromer,USA,M,20-34,12:18:02,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,10,Finisher,leon yum,FRANCE,M,20-34,12:36:06,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,11,Finisher,jessica wingo,USA,F,20-34,12:38:26,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,12,Finisher,joe keys,USA,M,20-34,12:43:39,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,13,Finisher,laura trissel,USA,F,40-44,12:56:07,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,14,Finisher,joachim cassel,UNITED KINGDOM,M,35-39,13:16:43,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,15,Finisher,tanis bolton,CANADA,F,20-34,13:19:00,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,16,Finisher,william palmer,USA,M,55-59,13:19:53,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,17,Finisher,john lake,USA,M,20-34,13:32:53,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,18,Finisher,stan ferguson,USA,M,60-64,13:45:27,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,19,Finisher,gabriella baccarani,PANAMA,F,35-39,13:50:14,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,20,Finisher,jean-philippe lebeau,CANADA,M,45-49,14:01:14,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,21,Finisher,juliana villa,COLOMBIA,F,20-34,14:08:55,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,22,Finisher,marshall daniels,USA,M,40-44,14:22:21,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,23,Finisher,jay reynolds,USA,M,20-34,14:25:16,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,24,Finisher,masaomi sakaguchi,JAPAN,M,45-49,14:26:57,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,25,Finisher,scott britton,USA,M,35-39,14:30:26,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,26,Finisher,matt simeone,USA,M,35-39,14:32:28,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,27,Finisher,simon thivierge,CANADA,M,35-39,14:35:02,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,28,Finisher,samuel van valkenburg,USA,M,40-44,14:36:42,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,29,Finisher,conner bassett,USA,M,35-39,14:38:41,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,30,Finisher,cristian ribadeneira,ECUADOR,M,20-34,14:41:37,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,31,Finisher,scott derkacz,USA,M,35-39,14:43:50,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,32,Finisher,tai roulston,USA,M,60-64,14:46:17,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,33,Finisher,dylan beres,USA,M,35-39,14:49:43,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,33,Finisher,ethan heiss,USA,M,20-34,14:49:43,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,35,Finisher,mark carter,USA,M,45-49,14:58:56,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,36,Finisher,brett clingerman,USA,M,40-44,15:07:38,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,37,Finisher,leah gatti,CANADA,F,35-39,15:13:45,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,38,Finisher,shawn schwenn,USA,M,20-34,15:14:17,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,39,Finisher,t.j. pyzyk,USA,M,20-34,15:21:06,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,40,Finisher,daniel simonds,USA,M,20-34,15:26:51,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,41,Finisher,bihua zhang,CHINA,F,45-49,15:29:44,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,42,Finisher,edwin gay,USA,M,20-34,15:37:20,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,43,Finisher,montey crummer,USA,M,35-39,15:42:17,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,44,Finisher,michele zandona,BRAZIL,F,45-49,15:44:01,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,45,Finisher,nathan miles,USA,M,20-34,15:45:45,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,46,Finisher,bradley tongco,USA,M,20-34,15:46:48,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,47,Finisher,andrew steger,USA,M,40-44,15:47:15,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,48,Finisher,christophe vanpouille,FRANCE,M,45-49,15:48:12,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,49,Finisher,ryan nelligan,USA,M,20-34,15:49:06,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,50,Finisher,will paxton,USA,M,20-34,15:51:30,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,51,Finisher,will wick,USA,M,50-54,15:54:07,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,52,Finisher,thibault richard,FRANCE,M,20-34,15:54:53,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,52,Finisher,loid saillard,USA,M,50-54,15:54:53,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,54,Finisher,dominique stasulli,USA,F,20-34,15:54:55,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,55,Finisher,james brennan,USA,M,45-49,15:58:06,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,56,Finisher,joseph pelky,USA,M,35-39,16:00:25,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,57,Finisher,eric nilles,UNITED KINGDOM,M,55-59,16:04:20,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,58,Finisher,jason shinar,USA,M,40-44,16:08:37,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,59,Finisher,bobby herrington,USA,M,40-44,16:09:20,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,60,Finisher,chris hardin,USA,M,20-34,16:09:35,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,61,Finisher,matt curley,USA,M,55-59,16:11:18,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,62,Finisher,marc billings,USA,M,45-49,16:12:37,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,63,Finisher,katherine antel,SOUTH AFRICA,F,40-44,16:14:36,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,64,Finisher,marissa theofanides,USA,F,40-44,16:18:13,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,65,Finisher,evan holmes,USA,M,20-34,16:19:40,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,66,Finisher,mitch watkins,USA,M,35-39,16:26:35,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,67,Finisher,mark bourgeois,CANADA,M,50-54,16:28:57,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,68,Finisher,philip atoigue,USA,M,20-34,16:32:34,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,69,Finisher,junxiao yi,CHINA,M,35-39,16:34:17,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,70,Finisher,jackson hicken,USA,M,20-34,16:34:38,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,71,Finisher,andrew kirby,USA,M,35-39,16:35:33,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,72,Finisher,jeramia cibulka,USA,M,40-44,16:37:44,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,73,Finisher,valerie matena,USA,F,35-39,16:40:51,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,74,Finisher,demyan hryciw,USA,M,35-39,16:41:04,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,75,Finisher,georgios moukas,GREECE,M,20-34,16:44:15,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,76,Finisher,gregory evans,CANADA,M,35-39,16:44:47,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,77,Finisher,jordan dollar,USA,M,20-34,16:45:12,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,78,Finisher,daniel niederjohn,USA,M,50-54,16:45:33,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,78,Finisher,james niederjohn,USA,M,50-54,16:45:33,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,80,Finisher,brandon clark,USA,M,40-44,16:48:18,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,81,Finisher,john shtogren,USA,M,50-54,16:48:28,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,82,Finisher,stacey laborde,USA,M,40-44,16:50:18,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,83,Finisher,benjamin denis,CANADA,M,20-34,16:50:28,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,84,Finisher,tim davis,USA,M,55-59,16:50:46,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,85,Finisher,christopher farno,USA,M,40-44,16:50:52,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,86,Finisher,brian boyle,USA,M,35-39,16:51:09,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,87,Finisher,jakob aagaard,DENMARK,M,40-44,16:52:26,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,88,Finisher,sean james,USA,M,45-49,16:54:12,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,89,Finisher,fernando mendoza,EL SALVADOR,M,35-39,16:54:39,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,90,Finisher,jeremy howard,USA,M,45-49,16:54:47,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,91,Finisher,nate rich,USA,M,20-34,16:56:05,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,91,Finisher,emma chun,USA,F,20-34,16:56:05,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,93,Finisher,daolin tang,CHINA,M,45-49,16:56:44,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,94,Finisher,juan santos,USA,M,35-39,16:58:16,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,95,Finisher,danielle omori,USA,F,40-44,16:58:30,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,96,Finisher,zander prinsloo,SOUTH AFRICA,M,20-34,17:05:04,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,97,Finisher,sebastian garcia-lascurain barrantes,MEXICO,M,20-34,17:08:23,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,98,Finisher,carmen cramer,USA,F,40-44,17:10:23,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,99,Finisher,justin miller,USA,M,20-34,17:11:21,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,100,Finisher,john teeples,USA,M,60-64,17:11:37,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,101,Finisher,jared tramutola,USA,M,35-39,17:12:54,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,102,Finisher,jordan privette,USA,M,35-39,17:14:01,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,103,Finisher,william ayala,USA,M,20-34,17:15:56,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,104,Finisher,solomon metcalf,USA,M,40-44,17:16:25,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,105,Finisher,paul baines,USA,M,40-44,17:17:01,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,106,Finisher,jules starkey,USA,F,35-39,17:17:56,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,107,Finisher,andrew maisel,USA,M,35-39,17:20:02,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,108,Finisher,neil brunson,USA,M,40-44,17:21:39,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,109,Finisher,glenn downes,USA,M,45-49,17:24:42,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,110,Finisher,robert aguanno,USA,M,20-34,17:25:39,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,111,Finisher,kiriakos theofanides,USA,M,45-49,17:27:16,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,112,Finisher,tucker charles,USA,M,20-34,17:27:33,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,113,Finisher,marimuthu sathasivam,INDIA,M,40-44,17:28:09,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,114,Finisher,gio hunt,USA,M,55-59,17:29:02,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,115,Finisher,anthony marion,USA,M,20-34,17:29:15,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,116,Finisher,arnold lim,USA,M,55-59,17:30:34,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,117,Finisher,ronald mckillip,USA,M,20-34,17:30:46,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,118,Finisher,efe aksan,TÜRKIYE,M,50-54,17:35:19,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,119,Finisher,jason hall,USA,M,20-34,17:36:19,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,120,Finisher,paul andron,USA,M,45-49,17:36:54,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,121,Finisher,celia chavez,USA,F,45-49,17:38:31,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,122,Finisher,nathan tompkins,USA,M,35-39,17:38:42,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,122,Finisher,anna black,USA,F,45-49,17:38:42,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,124,Finisher,caleb shetler,USA,M,20-34,17:39:32,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,125,Finisher,hiroyuki murakoshi,JAPAN,M,55-59,17:40:31,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,126,Finisher,koichi yanadori,JAPAN,M,55-59,17:41:45,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,127,Finisher,dylan mcphee,CANADA,M,35-39,17:41:53,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,128,Finisher,cody evans,USA,M,35-39,17:43:05,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,129,Finisher,luis huezo,EL SALVADOR,M,35-39,17:43:09,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,130,Finisher,edward fitzgerald,USA,M,45-49,17:43:11,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,131,Finisher,holden dent,USA,M,20-34,17:43:22,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,132,Finisher,maximilian topel,SWITZERLAND,M,20-34,17:43:39,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,132,Finisher,zofia caes,USA,F,20-34,17:43:39,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,134,Finisher,gwynnavier warrick,USA,F,45-49,17:44:59,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,135,Finisher,john moran,USA,M,45-49,17:45:31,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,136,Finisher,william stoval,USA,M,50-54,17:46:37,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,137,Finisher,chris trumbauer,USA,M,50-54,17:48:45,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,138,Finisher,arnaud giret,FRANCE,M,55-59,17:49:55,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,139,Finisher,josh reynolds,USA,M,40-44,17:49:56,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,140,Finisher,esteban morales,USA,M,20-34,17:51:22,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,141,Finisher,robin grossman,USA,F,50-54,17:51:46,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,142,Finisher,quinn o'neill,USA,M,20-34,17:53:08,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,143,Finisher,sunghyun lee,SOUTH KOREA,M,40-44,17:53:21,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,144,Finisher,marcin gajda,USA,M,20-34,17:53:38,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,145,Finisher,taylor richardson,USA,M,35-39,17:54:01,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,146,Finisher,shaun peck,USA,M,45-49,17:55:23,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,147,Finisher,robert sherman,USA,M,35-39,17:55:33,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,148,Finisher,camille bowen,USA,F,20-34,17:57:29,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,149,Finisher,mathieu clavier,FRANCE,M,40-44,18:14:55,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,150,Finisher,stephen johnson,USA,M,45-49,18:22:30,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,151,Finisher,igor nicolau,MOLDOVA,M,40-44,18:38:55,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,152,Finisher,marcelo morinigo,USA,M,35-39,18:50:50,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,153,Finisher,xiali he,USA,F,50-54,18:52:33,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,154,Finisher,william sigler,USA,M,20-34,18:57:21,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,155,Finisher,justine bello,USA,F,40-44,19:06:17,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,156,Finisher,joshua munoz,USA,M,20-34,19:29:06,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,157,Finisher,patrick morris,USA,M,35-39,19:44:46,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,DNF,DNF,dan martin,USA,M,20-34,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,DNF,DNF,heather gerban,USA,F,40-44,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,DNF,DNF,daniel moreno,SPAIN,M,35-39,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,DNF,DNF,shea sakiewicz,USA,M,50-54,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,DNF,DNF,arturo de los rios,VENEZUELA,M,40-44,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,DNF,DNF,zeke hamilton,USA,M,40-44,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,DNF,DNF,william stoval iv,USA,M,20-34,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,DNF,DNF,anthony jimenez,USA,M,45-49,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,DNF,DNF,christopher conway,USA,M,35-39,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,DNF,DNF,daymean probst,USA,M,20-34,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,DNF,DNF,jimmy mauger,USA,M,45-49,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,DNF,DNF,paul barnes,USA,M,55-59,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,DNF,DNF,adam boyd,USA,M,40-44,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,DNF,DNF,jesus gallegos perez,MEXICO,M,35-39,-,Grindstone,"Natural Chimneys Park, VA",100K
37038,37538,19-Sep-25,2025,DNF,DNF,iuliana boghean,ROMANIA,F,20-34,-,Grindstone,"Natural Chimneys Park, VA",100K
